OrgIndexId,GradYear,SchoolYear,StudentGroup,GradeLevel,DAT,CountExpected,CountMet,CountPrevPassed,PctMet_OSPI,PctMet,L1,L2,L3,L4,PctFoundational,CountFoundational,PctAltAssessment,DataAsOf,PctMet_Flag,PctMet_Delta
55,2028,2020-21,All Students,6,ERR_None,50,26,50,52.0%,0.52,0.1400000000000,0.3400000000000,0.3200000000000,0.2000000000000,,,,09/09/2022 12:00:00 AM,OK,0
55,2028,2020-21,Homeless,6,Lt10orNo,,,,Suppressed: N<10,,,,,,,,,09/09/2022 12:00:00 AM,No L3L4,
55,2028,2020-21,Low-Income,6,ERR_None,13,6,13,46.2%,0.461538,0.1538461538461,0.3846153846153,0.3076923076923,0.1538461538461,,,,09/09/2022 12:00:00 AM,OK,4.61538399998407E-07
55,2027,2020-21,All Students,7,ERR_None,35,16,35,45.7%,0.457143,0.1714285714285,0.3714285714285,0.2857142857142,0.1714285714285,,,,09/09/2022 12:00:00 AM,OK,-1.42857300045041E-07
55,2027,2020-21,Homeless,7,Lt10orNo,,,,Suppressed: N<10,,,,,,,,,09/09/2022 12:00:00 AM,No L3L4,
55,2027,2020-21,Low-Income,7,ERR_None,16,7,16,43.8%,0.4375,0.2500000000000,0.3125000000000,0.3125000000000,0.1250000000000,,,,09/09/2022 12:00:00 AM,OK,0
55,2026,2020-21,All Students,8,ERR_None,38,24,38,63.2%,0.631579,0.1842105263157,0.1842105263157,0.3684210526315,0.2631578947368,,,,09/09/2022 12:00:00 AM,OK,-5.26316999982512E-08
55,2026,2020-21,Low-Income,8,ERR_None,10,4,10,40.0%,0.4,0.5000000000000,0.1000000000000,0.3000000000000,0.1000000000000,,,,09/09/2022 12:00:00 AM,OK,0
55,2025,2020-21,All Students,9,ERR_None,39,18,39,46.2%,0.461538,0.1794871794871,0.3076923076923,0.3076923076923,0.1538461538461,,,,09/09/2022 12:00:00 AM,OK,4.61538399998407E-07
55,2025,2020-21,Homeless,9,Lt10orNo,,,,Suppressed: N<10,,,,,,,,,09/09/2022 12:00:00 AM,No L3L4,
55,2025,2020-21,Low-Income,9,ERR_None,12,4,12,33.3%,0.333333,0.2500000000000,0.2500000000000,0.2500000000000,0.0833333333333,,,,09/09/2022 12:00:00 AM,OK,3.33333300017724E-07
55,2025,2020-21,Military Parent,9,Lt10orNo,,,,Suppressed: N<10,,,,,,,,,09/09/2022 12:00:00 AM,No L3L4,
55,2023,2020-21,All Students,11,ERR_None,52,10,52,19.2%,0.192308,0.4807692307692,0.2500000000000,0.1538461538461,0.0384615384615,,,,09/09/2022 12:00:00 AM,OK,-3.0769240000339E-07
55,2023,2020-21,Foster Care,11,Lt10orNo,,,,Suppressed: N<10,,,,,,,,,09/09/2022 12:00:00 AM,No L3L4,
55,2023,2020-21,Homeless,11,Lt10orNo,,,,Suppressed: N<10,,,,,,,,,09/09/2022 12:00:00 AM,No L3L4,
55,2023,2020-21,Low-Income,11,ERR_None,15,2,15,13.3%,0.133333,0.5333333333333,0.2666666666666,0.1333333333333,0.0000000000000,,,,09/09/2022 12:00:00 AM,OK,3.33333299989969E-07
55,2023,2020-21,Military Parent,11,Lt10orNo,,,,Suppressed: N<10,,,,,,,,,09/09/2022 12:00:00 AM,No L3L4,
55,,2020-21,All Students,99,ERR_None,296,135,296,45.6%,0.456081,0.2263513513513,0.2972972972972,0.2871621621621,0.1689189189189,,,,09/09/2022 12:00:00 AM,OK,8.10809999696183E-08
55,,2020-21,Foster Care,99,Lt10orNo,,,,Suppressed: N<10,,,,,,,,,09/09/2022 12:00:00 AM,No L3L4,
55,,2020-21,Homeless,99,Lt10orNo,,,,Suppressed: N<10,,,,,,,,,09/09/2022 12:00:00 AM,No L3L4,
55,,2020-21,Low-Income,99,ERR_None,95,32,95,33.7%,0.336842,0.3052631578947,0.3263157894736,0.2526315789473,0.0842105263157,,,,09/09/2022 12:00:00 AM,OK,1.05262999983147E-07
55,,2020-21,Military Parent,99,Lt10orNo,,,,Suppressed: N<10,,,,,,,,,09/09/2022 12:00:00 AM,No L3L4,
55,2032,2021-22,All Students,3,ERR_None,36,32,36,88.9%,0.888889,0.0833333333333,0.0277777777777,0.2500000000000,0.6388888888888,,,,09/09/2022 12:00:00 AM,OK,-1.11111200018499E-07
55,2032,2021-22,Homeless,3,Lt10orNo,,,,Suppressed: N<10,,,,,,,,,09/09/2022 12:00:00 AM,No L3L4,
55,2032,2021-22,Low-Income,3,cross,,,,71.4%,0.714286,0.2142857142857,0.0714285714285,0.2857142857142,0.4285714285714,,,,09/09/2022 12:00:00 AM,OK,-2.8571439991687E-07
55,2032,2021-22,Military Parent,3,Lt10orNo,,,,Suppressed: N<10,,,,,,,,,09/09/2022 12:00:00 AM,No L3L4,
55,2031,2021-22,All Students,4,ERR_None,46,28,46,60.9%,0.608696,0.1739130434782,0.2173913043478,0.2826086956521,0.3260869565217,,,,09/09/2022 12:00:00 AM,OK,-3.47826199953438E-07
55,2031,2021-22,Homeless,4,Lt10orNo,,,,No Students,,,,,,,,,09/09/2022 12:00:00 AM,No L3L4,
55,2031,2021-22,Low-Income,4,ERR_None,18,8,18,44.4%,0.444444,0.2222222222222,0.3333333333333,0.2222222222222,0.2222222222222,,,,09/09/2022 12:00:00 AM,OK,4.44444400005128E-07
55,2031,2021-22,Military Parent,4,Lt10orNo,,,,Suppressed: N<10,,,,,,,,,09/09/2022 12:00:00 AM,No L3L4,
55,2030,2021-22,All Students,5,ERR_None,37,18,37,48.6%,0.486486,0.1081081081081,0.4054054054054,0.2432432432432,0.2432432432432,,,,09/09/2022 12:00:00 AM,OK,4.8648640005311E-07
